,GalaxyID,FASHIID,ra_h1,dec_h1,mass_ratio,d_p,logM,SFR,z_a,W50,S_bf,logMh1,z_h1
1255,J125051+310224,20230060859,192.7068,31.0435,4.594811348083636,183.0680308,9.339596748,-0.256845921,0.0294501632452011,189.12,1667.3,9.8,0.0294638
1256,J111950+304858,20230058189,169.9608,30.8436,0.18434432352003186,53.63826233,8.922206879,-0.199892282,0.045447289943695,159.96,1004.6,9.92,0.0460543
1257,J113730+312144,20230007270,174.3735,31.3576,11.627157569516541,58.41679451,10.65413952,0.901750088,0.0423729382455349,206.74,4569.82,10.52,0.0424417666666666
1258,J113820+311927,20230007242,174.5788,31.3251,6.50330612963187,53.67205081,10.23540688,0.404545575,0.0427782833576202,329.81,2989.41,10.34,0.0427885666666666
1259,J114822+312722,20230065315,177.1,31.484,1.601471712747319,36.91057479,9.052874565,-0.458464861,0.0308051668107509,76.93,593.38,9.39,0.0311853333333333
1260,J133947+300725,20230053923,204.9553,30.1346,2.4551690459440585,44.41337264,10.72620773,0.626942337,0.0337225571274757,286.54,1003.44,9.67,0.0337344666666666
1261,J134100+300654,20230053934,205.2704,30.0875,23.93356200605073,43.30974845,10.40212059,-0.201110929,0.0397858619689941,163.99,714.35,9.64,0.0392954
1262,J134423+295252,20230060430,206.0987,29.9054,44.16649748777913,62.23692289,10.64419746,0.283790857,0.0367016494274139,370.27,1830.78,10.05,0.0393861333333333
1263,J104705+300311,20230060544,161.7664,30.0419,8.516022888100352,118.9311555,10.81957436,-0.170871541,0.0320732593536376,403.18,840.99,9.56,0.0321354333333333
1264,J110311+303713,20230053646,165.7977,30.6164,2.341378089871276,175.0546179,9.35351181,-0.556007504,0.0330943502485752,198.2,535.53,9.39,0.0330202
1265,J111356+310446,20230060865,168.4567,31.0943,0.8629195473717872,150.6639595,9.23231411,-1.850806355,0.0283752717077732,187.52,537.08,9.25,0.0276338333333333
1266,J112039+311318,20230007140,170.1684,31.2131,2.9474287946051403,16.86970386,8.730244637,-0.842243314,0.0073012001812458,188.43,7675.72,9.35,0.0072673666666666
1267,J115502+320428,20230058504,178.7515,32.0754,0.8103067188918694,29.56864122,10.07024002,0.077398755,0.0310381855815649,185.21,2901.34,10.08,0.0310509666666666
1268,J123629+320447,20230108344,189.1176,32.0719,6.913573781728758,80.13242847,10.58551025,-1.204026937,0.0234840307384729,345.93,960.49,9.3,0.0235055
1269,J132338+310735,20230060879,200.92,31.1387,21.069728770777875,130.5219638,10.76927376,0.085049011,0.0584693476557731,65.92,1264.27,10.19,0.0585555333333333
1270,J125303+321936,20230008676,193.2635,32.3249,1.4528027391256646,97.70635704,9.13984108,-0.191935346,0.0218405947089195,147.5,931.12,9.22,0.0219293
1271,J132433+313247,20230065227,201.1299,31.5359,12.00322712792161,80.76613146,10.22713757,-0.791747332,0.02317357622087,318.56,803.79,9.22,0.0231849666666666
1272,J104422+304329,20230058157,161.0851,30.7563,3.9717670631885134,116.871583,10.80968094,-0.698571265,0.0345244519412517,201.06,1023.85,9.71,0.0346177333333333
1273,J111816+321037,20230008484,169.5661,32.1773,0.4726644266982896,96.99185017,9.194519043,-0.122014917,0.0331938080489635,180.6,926.72,9.63,0.0332227666666666
1274,J125344+324215,20230009286,193.4129,32.7145,0.6924163543000692,84.9465251,8.634819031,-0.77154243,0.0230669490993022,166.81,1279.8,9.41,0.0231454666666666
1275,J131951+320607,20230053926,199.9361,32.0988,0.08735370243022467,48.47946337,9.464144707,-0.377721786,0.0362588912248611,217.45,1843.49,9.99,0.0363279666666666
1276,J132325+320611,20230008280,200.8283,32.0684,3.010407567266919,35.88984079,9.883069038,-1.983098626,0.0158575624227523,206.24,1539.11,9.24,0.0167643666666666
1277,J132532+315333,20230008092,201.3927,31.9292,0.15710495476328243,74.61499292,9.374333382,0.096734397,0.0378964506089687,209.15,871.52,9.69,0.0375821666666666
1278,J113352+325420,20230058591,173.4554,32.873,6.186713959006649,54.75321475,10.36682415,0.448725224,0.0589486882090568,53.3,241.21,9.46,0.0583471333333333
1279,J122223+332332,20230010315,185.582,33.3903,6.717808089400339,32.88012068,9.695957184,0.186639071,0.0307901091873645,128.97,771.44,9.5,0.0306922333333333
1280,J132151+322612,20230008833,200.4713,32.4361,5.894833853922775,32.12505563,10.13470554,0.02228646,0.0342649035155773,279.27,2927.79,10.15,0.0343039
1281,J162253+402947,20230020648,245.73,40.4729,7.4049006149055225,134.9455753,10.56349659,0.691135705,0.0309981703758239,362.51,1085.44,9.53,0.0310141333333333
1282,J162128+404445,20230021139,245.3765,40.7447,0.2124959283902327,19.76759462,9.708083153,0.109423287,0.0714941173791885,234.68,1372.97,10.4,0.0719520666666666
1283,J161333+510241,20230063090,243.3532,51.0817,6.508606416348492,96.81398162,10.01033974,-0.45080772,0.0333850719034671,267.12,4246.84,10.24,0.0334703333333333
1284,J110454+300637,20230058036,166.2279,30.1158,0.06327141381754878,38.87129864,8.996565819,0.341693759,0.0504593066871166,170.07,1144.25,10.01,0.0503575666666666
1285,J114108+310622,20230058247,175.3311,31.0775,42.616485851284374,131.9661265,11.3273468,-0.936330795,0.0576828680932521,135.3,715.09,9.93,0.0579365666666666
1286,J113803+313719,20230007632,174.5197,31.6223,0.03916347328068788,73.40217903,9.166115761,-0.328681141,0.0330298580229282,102.62,1395.16,9.8,0.0329047
1287,J110817+311128,20230007109,167.0889,31.1842,0.32065336658771654,86.21331368,9.866684914,0.176870942,0.0351333990693092,205.24,942.29,9.69,0.0350796666666666
1288,J110257+312333,20230058338,165.7435,31.3853,1.372297619569005,77.8983409,10.54709721,0.16532582,0.0461302325129509,357.05,1268.67,10.02,0.0460539333333333
1289,J131751+302515,20230006313,199.473,30.3815,1.022889138270112,62.66855179,9.244374275,-0.050240971,0.0373281426727771,193.78,617.85,9.51,0.0359525666666666
1290,J124638+295012,20230065036,191.6603,29.828,0.01178340872254481,84.61818549,8.343605042,-1.247916698,0.015862800180912,132.54,585.04,8.78,0.0158207666666666
1291,J123514+302208,20230058089,188.8075,30.3653,0.1175699387649035,18.37374063,9.358560562,-0.080259196,0.0520697198808193,208.91,1327.67,10.1,0.0515954666666666
1292,J131956+300708,20230006221,199.9914,30.1207,84.82409699338417,91.95230892,10.51876926,-0.645722032,0.0234229266643524,276.5,1616.29,9.53,0.0235000666666666
1293,J011115-002721,20230051711,17.8077,-0.4569,1.1623200702321417,197.6670435,8.983698845,-1.109294772,0.017711654305458,168.53,2335.73,9.35,0.0177142666666666
1294,J120715+300450,20230058031,181.8173,30.0843,3.511580777352083,156.8491532,8.926604271,-1.498387098,0.0123809967190027,120.65,486.77,8.56,0.0122788666666666
1295,J113714+300927,20230058048,174.3154,30.1572,1.050900556460692,50.51321788,9.050200462,-0.171601176,0.0329347439110279,116.41,1593.13,9.86,0.0327540666666666
1296,J115202+301911,20230058086,177.9996,30.3131,30.18344141038622,49.7681585,10.36686516,0.317187577,0.0219694338738918,164.73,532.28,8.96,0.0216357666666666
1297,J120005+301954,20230006281,180.0156,30.3316,0.4886525044889646,106.3638114,8.259389877,-1.646629095,0.0111093092709779,135.46,1501.08,8.97,0.0110118
1298,J120750+305302,20230006786,181.9577,30.8791,0.49143312193769867,179.8642202,9.025317192,-0.483678699,0.0234662573784589,154.44,644.86,9.13,0.0235051333333333
1299,J122328+305904,20230006873,185.875,30.9803,0.4881237847634534,142.6347832,10.30344391,-0.190024808,0.0284605883061885,304.61,663.13,9.37,0.0285119666666666
1300,J121834+301337,20230058071,184.6642,30.2514,2.474394029037647,147.138845,10.12946892,0.319930136,0.046917725354433,139.37,956.53,9.92,0.0472751333333333
1301,J123914+304456,20230058158,189.82,30.735,10.536318006480602,58.94914154,10.23983479,0.133179754,0.0472550466656684,190.53,669.3,9.76,0.0470861333333333
1302,J124734+303711,20230058133,191.898,30.6082,1.2108618519016061,27.69925562,8.60914135,-0.709389508,0.0266377441585063,111.9,585.49,9.24,0.0266476
1303,J113553+304103,20230006583,173.9703,30.6798,0.5522612734527921,123.0206681,10.12728882,0.201282337,0.0457606762647628,116.11,1443.39,10.07,0.0457516333333333
1304,J131104+302858,20230006423,197.7671,30.4919,11.96853728314604,168.0876024,9.23107338,-0.53649354,0.0209915079176425,67.61,308.28,8.7,0.0207634333333333
1305,J131117+302917,20230006428,197.8203,30.4947,0.22348084150317507,162.1706953,9.455748558,-0.240697637,0.0282451119273901,156.3,1027.38,9.54,0.0281659999999999
1306,J161018+505717,20230063069,242.5674,50.9501,2.9585107454918598,169.539135,9.224741936,-0.693266332,0.0198542028665542,189.18,1208.4,9.26,0.0198302666666666
1307,J124519-004537,20230004564,191.3231,-0.7515,3.374724279141808,160.0414074,9.604777336,-1.50510633,0.0229733400046825,73.0,3316.23,9.86,0.0230066333333333
1308,J125724-003720,20230004699,194.3443,-0.6119,0.7854848083585755,63.01117801,10.12901211,-0.254832685,0.0225740671157836,44.2,1243.21,9.39,0.0226101666666666
1309,J101934-010033,20230004373,154.8924,-1.0037,0.218054407788535,138.979128,9.62502861,-0.157571033,0.0432955399155616,37.08,669.2,9.69,0.0432600333333333
1310,J104218-005433,20230004442,160.5761,-0.9051,2.2517737808582643,194.4899263,9.087478638,-0.424879193,0.0260463710874319,199.37,2124.93,9.78,0.0260153333333333
1311,J110521-005004,20230004513,166.3324,-0.8307,1.8868806812681447,153.2189015,9.257127762,-0.234799936,0.0337368547916412,219.14,697.2,9.51,0.0336994
1312,J130058-000130,20230005014,195.2416,-0.0324,118.76616303615243,192.9250223,9.131295204,-1.567543745,0.003921918105334,179.17,17027.0,8.98,0.0039286
1313,J111732-001115,20230042175,169.4198,-0.1829,25.091498397525907,172.2124561,11.12416649,0.640839756,0.040338460355997,20.2,1936.79,10.09,0.0406015666666666
1314,J033546-055246,20230000926,53.9402,-5.8755,0.8181918477743831,155.632056,9.450890541,-0.469151944,0.0375813916325569,194.71,1144.0,9.8,0.0374698666666666
1315,J032402-055603,20230000905,51.0154,-5.9423,10.46403288918076,171.2185231,10.67529869,0.507402956,0.0370496958494186,70.07,1719.88,9.97,0.0370821333333333
1316,J033726-053210,20230001044,54.3553,-5.5368,2.255133736490151,166.5633133,8.91166687,-0.875737727,0.0133810276165604,142.41,1446.9,8.92,0.0133821
1317,J125905-031215,20230002732,194.7747,-3.1984,1.779318429366882,53.72043098,7.892788887,-1.406424403,0.0100784692913293,85.42,1554.16,8.85,0.0101974666666666
1318,J124128-031513,20230002658,190.3685,-3.2504,0.09505112228027011,50.07672993,7.697362423,-2.09057498,0.0059849298559129,194.53,2455.46,8.62,0.0061200333333333
1319,J131350-033123,20230002428,198.4626,-3.5113,0.12176317923564015,113.4164076,9.836791039,-0.117750801,0.0270714927464723,150.12,442.71,9.17,0.0271420333333333
1320,J114850-020156,20230003663,177.2004,-2.0261,30.01766717540495,45.76002251,8.643316269,-1.243611813,0.0057270531542599,221.18,34200.8,9.74,0.0057658333333333
1321,J084408+504423,20230032278,131.0336,50.7406,68.8190938642022,104.0288922,9.782421112,-0.711181283,0.0172298997640609,239.28,6002.92,9.86,0.0171878
1322,J091005+543449,20230036297,137.522,54.5831,8.827020455279156,130.9442199,9.632162094,-0.860558927,0.013107000850141,121.3,3841.45,9.47,0.0131177
1323,J081035+442054,20230026105,122.6179,44.3338,1.745851321588059,75.17597167,9.988185883,0.29753828,0.0604528114199638,165.46,864.17,10.04,0.0598836333333333
1324,J091145+552346,20230037085,137.9053,55.3555,7.717047492373122,199.0354572,10.49760914,-0.074999809,0.046815700829029,215.4,1004.44,9.87,0.0442881666666666
1325,J094301+585825,20230039714,145.7695,58.9719,6.05989335075149,105.2997746,8.696068764,-1.201380134,0.004496706649661,38.72,531.01,7.84,0.0044981
1326,J075615+411602,20230022017,119.0669,41.2698,17.015005585605962,181.5354792,10.72515678,-1.144217491,0.0410735197365284,220.62,1059.86,9.83,0.0410988333333333
1327,J074154+382953,20230042334,115.4731,38.4994,4.789463677608862,165.3787319,8.306987762,-1.086151838,0.0116992825642228,78.35,625.18,8.53,0.0116826333333333
1328,J081108+462755,20230028494,122.7789,46.4585,0.05665070240552645,149.0392025,7.325070381,-0.690200865,0.0075384117662906,133.66,12147.4,9.56,0.0075222333333333
1329,J082816+493535,20230031371,127.0678,49.6029,0.2591568992050666,156.2306291,9.281737328,0.249176472,0.054150890558958,232.66,498.41,9.71,0.053852
1330,J085909+544137,20230036406,134.7916,54.6882,0.3252765896695501,149.5919376,9.373319626,-0.074919939,0.0474393405020237,47.22,751.47,9.8,0.0473848333333333
1331,J090509+553350,20230037274,136.2931,55.5604,0.1801031451535438,199.716214,7.773264408,-1.462335587,0.0123724667355418,135.54,1798.9,9.1,0.0124303666666666
1332,J085426+541818,20230036007,133.6078,54.3022,0.13286488929437842,193.4061632,9.12549305,-0.659738421,0.0259148720651865,194.27,931.18,9.42,0.0258589666666666
1333,J090514+560520,20230037793,136.3625,56.1255,2.014878255501089,98.53396278,9.800412178,-1.449162006,0.0253162439912557,31.44,226.0,8.79,0.0255267333333333
1334,J092750+583234,20230039393,141.9589,58.5176,10.034667484789043,159.4725639,10.50531673,-0.594047487,0.0297805219888687,50.67,1826.31,9.82,0.0297799333333333
1335,J170712+605514,20230063792,256.7983,60.909,0.24257056736157306,150.6613112,8.632387161,-1.034074068,0.0103310067206621,137.19,1474.51,8.83,0.0103280666666666
1336,J165241+630135,20230064052,253.168,63.0196,0.057918573912602564,61.42229955,7.71669817,-1.414051414,0.010048440657556,65.48,815.66,8.56,0.0100894666666666
1337,J094608+575912,20230038990,146.543,57.9807,0.1864744736631222,161.4819224,9.97508812,0.316369802,0.0421718657016754,227.88,1168.21,9.9,0.0421864666666666
1338,J101157+595216,20230040268,152.9948,59.8704,1.687194779716861,184.89191,9.006015778,-0.584531069,0.0221644677221775,146.16,809.58,9.23,0.0220612333333333
1339,J132932+624927,20230064010,202.3759,62.8214,9.973136174633655,99.91638432,8.794891357,-1.168893933,0.0093125347048044,158.26,3383.39,9.2,0.0094070666666666
1340,J155840+494627,20230031510,239.6684,49.7708,0.2807448549884983,139.4716294,9.304674149,-0.053571157,0.0439154580235481,128.35,344.89,9.39,0.0438946
1341,J140951+613726,20230063886,212.4775,61.6262,0.02687402587633809,120.8761896,8.973637581,-0.801020145,0.0359405688941478,130.1,835.48,9.61,0.0360334333333333
1342,J075623+410424,20230055207,119.0986,41.0992,0.24618472171038497,190.3652025,9.864131927,0.244210556,0.0402553305029869,147.85,565.6,9.55,0.0403662666666666
1343,J095651+600512,20230040399,149.2032,60.0836,0.4846536412697362,186.5677456,10.15174103,-0.159947678,0.030616957694292,268.02,660.4,9.4,0.0306152
1344,J111312+635513,20230057440,168.3036,63.9318,0.05491304416892004,179.0709684,10.7697258,-0.591935337,0.034484252333641,122.91,641.86,9.47,0.0344425333333333
1345,J135638+625954,20230064047,209.1432,63.0032,0.9190392997811477,192.9916662,9.872560501,0.319164693,0.0442937351763248,247.74,1903.78,10.14,0.0442696333333333
1346,J090816+554339,20230037475,137.0515,55.717,0.03529849515942134,100.6016732,9.214407921,-0.428504616,0.045560572296381,305.51,1804.86,10.14,0.0452440333333333
1347,J075116+405707,20230021567,117.8106,40.953,0.4703730555230147,175.9275297,9.623889923,-0.246618345,0.0403940603137016,53.68,233.8,9.16,0.0403915
1348,J101212+620549,20230041205,153.0417,62.0848,6.6648160297826315,112.6358225,8.469561577,-1.475852251,0.0104329213500022,152.48,3501.96,9.27,0.010445
1349,J080658+460821,20230056021,121.7471,46.1463,6.283706141594321,150.906283,10.27836609,-0.433061123,0.0331987552344799,211.77,2186.2,9.99,0.0332899
1350,J083306+513811,20230042552,128.2975,51.6257,0.425209521602775,134.5784688,9.556113243,0.121386126,0.0379322320222854,257.49,394.6,9.34,0.0377088666666666
1351,J090150+555154,20230037575,135.4768,55.8479,4.157274974675324,150.8336967,10.39777184,-0.042673279,0.0452257841825485,266.25,881.96,9.83,0.0451519
1352,J074057+392245,20230018824,115.2384,39.3778,41.34283374679681,102.8810946,8.806489944,-0.878205121,0.0108501492068171,71.09,1139.64,8.72,0.0108212
1353,J074423+402037,20230020396,116.0913,40.3378,0.4702284722084449,53.69011669,9.458706856,-0.326527596,0.0195589605718851,228.01,3406.79,9.72,0.0196118
1354,J075133+425457,20230024446,117.8901,42.8847,1.3209425809264,141.863622,10.2110405,-0.755660355,0.0320949852466583,357.26,3389.96,10.15,0.0320190666666666
1355,J082907+520155,20230033468,127.2768,52.0387,1.7874091178188372,123.9967917,9.40042305,-0.984864831,0.017666133120656,125.02,1441.76,9.26,0.0176105333333333
1356,J085151+554151,20230037458,132.9663,55.7052,2.0187179514347697,180.0705314,9.680113792,-0.153314471,0.0317373052239418,168.04,890.69,9.56,0.0317588333333333
1357,J083827+534423,20230035372,129.6002,53.7344,0.13275610563179951,192.7490999,8.964852333,-0.755830884,0.0311865881085395,47.33,387.74,9.19,0.0310997333333333
1358,J091644+594628,20230040220,139.1823,59.7708,1.349745489978691,180.0058588,8.459708214,-0.029725857,0.0137741779908537,187.09,3229.22,9.45,0.0138778
1359,J074921+442542,20230026300,117.3404,44.4335,0.07375770414876251,143.457885,9.03959465,-0.626876891,0.0316266752779483,203.08,577.57,9.38,0.0316764
1360,J082006+520143,20230033482,125.0369,52.0479,4.789805518272547,141.8021458,11.0636549,0.574289441,0.0649379566311836,240.66,989.96,10.17,0.0649683
1361,J094223+630955,20230041399,145.5961,63.1506,33.38386995983806,138.6291824,10.74992275,-0.746835411,0.0312667079269886,407.82,3719.84,10.17,0.0313369
1362,J074516+410528,20230055202,116.3274,41.0873,0.03898611495293305,194.727329,9.383284569,-0.660489559,0.039816427975893,223.98,666.31,9.61,0.0398559666666666
1363,J145459+621633,20230052970,223.7424,62.2715,11.117256245994835,94.44135428,10.34385204,-1.508333325,0.0217090658843517,210.32,1429.27,9.44,0.0217593999999999
1364,J153212+584609,20230039544,233.0478,58.7618,2.561689074312223,173.4742487,10.23442554,0.238994628,0.0590239576995372,62.48,712.49,9.95,0.0589983666666666
1365,J155823+545552,20230036672,239.606,54.9213,1.3826181382709817,166.1823285,10.17385674,0.129429445,0.0380534864962101,161.82,1019.05,9.74,0.0380216333333333
1366,J080517+382753,20230017381,121.3278,38.4625,11.489214588501694,83.57755071,10.55082417,0.31549719,0.0352152399718761,386.05,2041.23,10.01,0.0352811333333333
1367,J082336+444153,20230026526,125.8961,44.6992,0.284046317979266,170.7841555,9.598757744,-0.065760642,0.0546489655971527,49.46,710.44,9.88,0.0545610666666666
1368,J082504+454053,20230027522,126.2499,45.673,0.4424833270997924,185.3726866,8.878421783,-0.460138083,0.0497544147074222,70.72,188.04,9.24,0.0497598999999999
